"Date","AmmoniaasN","AmmoniaasN_Qual","ArsenicasAs","ArsenicasAs_Qual","CadmiumasCd","CadmiumasCd_Qual","ChromiumasCr","ChromiumasCr_Qual","Colour","Colour_Qual","Conductivity","Conductivity_Qual","ConductivityLab","ConductivityLab_Qual","CopperasCu","CopperasCu_Qual","DissolvedOxygenmgL","DissolvedOxygenmgL_Qual","DissolvedOxygenppm","DissolvedOxygenppm_Qual","FieldpH","FieldpH_Qual","FilteredReactivePhosphorus","FilteredReactivePhosphorus_Qual","KjeldahlNitrogen","KjeldahlNitrogen_Qual","LeadasPb","LeadasPb_Qual","MercuryasHg","MercuryasHg_Qual","NickelasNi","NickelasNi_Qual","NitrateNitriteasN","NitrateNitriteasN_Qual","TotalNitrogen","TotalNitrogen_Qual","TotalPhosphorus","TotalPhosphorus_Qual","TotalSuspendedSolids","TotalSuspendedSolids_Qual","Turbidity","Turbidity_Qual","WaterTemperature","WaterTemperature_Qual","ZincasZn","ZincasZn_Qual","pHLab","pHLab_Qual"
"11:20:00 07/10/2013",NA,NA,NA,NA,NA,NA,NA,NA,120,1,280,1,NA,NA,NA,NA,NA,NA,8.9,1,7.1,1,0.029,1,1.2,1,NA,NA,NA,NA,NA,NA,0.64,1,NA,NA,0.16,1,56,1,90,1,15.5,1,NA,NA,NA,NA
"11:20:00 24/02/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,NA,7.31,1
"11:25:00 10/10/2018",NA,NA,NA,NA,NA,NA,NA,NA,32,1,382,1,NA,NA,NA,NA,NA,NA,8.1,1,7.5,1,0.007,1,0.51,1,NA,NA,NA,NA,NA,NA,0.32,1,NA,NA,0.083,1,42,1,37.2,1,16.9,1,NA,NA,NA,NA
"11:25:00 18/06/2012",NA,NA,NA,NA,NA,NA,NA,NA,80,1,262,1,NA,NA,NA,NA,NA,NA,9.1,1,6.9,1,0.033,1,1,1,NA,NA,NA,NA,NA,NA,0.48,1,NA,NA,0.19,1,60,1,60,1,10,1,NA,NA,NA,NA
"11:30:00 04/01/2018",NA,NA,NA,NA,NA,NA,NA,NA,56,1,454,1,NA,NA,NA,NA,NA,NA,7.3,1,7.3,1,0.058,1,0.7,1,NA,NA,NA,NA,NA,NA,0.29,1,NA,NA,0.15,1,60,1,48,1,23,1,NA,NA,NA,NA
"11:30:00 04/08/2011",NA,NA,NA,NA,NA,NA,NA,NA,60,1,376,1,NA,NA,NA,NA,NA,NA,9.5,1,7,1,0.023,1,0.86,1,NA,NA,NA,NA,NA,NA,0.72,1,NA,NA,0.14,1,50,1,74,1,11.5,1,NA,NA,NA,NA
"11:30:00 05/08/2010",NA,NA,NA,NA,NA,NA,NA,NA,50,1,315,1,NA,NA,NA,NA,NA,NA,9.6,1,7,1,0.016,1,0.88,1,NA,NA,NA,NA,NA,NA,0.88,1,NA,NA,0.13,1,26,1,89,1,10,1,NA,NA,NA,NA
"11:30:00 13/05/2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,65,NA,NA,NA,NA,NA,NA,8.9,65,7.1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.3,65,14.6,65,NA,NA,NA,NA
"11:32:00 24/08/2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,65,NA,NA,NA,NA,NA,NA,1.1,65,NA,NA,0.07,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11:33:00 13/05/2008",NA,NA,NA,NA,NA,NA,NA,NA,45,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,65,0.82,65,NA,NA,NA,NA,NA,NA,0.37,65,NA,NA,0.19,65,54,65,NA,NA,NA,NA,NA,NA,NA,NA
"11:35:00 03/07/2019",NA,NA,NA,NA,NA,NA,NA,NA,35,1,525,1,NA,NA,NA,NA,NA,NA,11.09,1,7.58,1,0.005,1,0.58,1,NA,NA,NA,NA,NA,NA,0.62,1,NA,NA,0.055,1,34,1,28,1,9.6,1,NA,NA,NA,NA
"11:36:00 13/07/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,1,NA,NA,7.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.096,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11:40:00 01/12/2011",NA,NA,NA,NA,NA,NA,NA,NA,140,1,227,1,NA,NA,NA,NA,NA,NA,7.2,1,6.9,1,0.021,1,1.2,1,NA,NA,NA,NA,NA,NA,0.27,1,NA,NA,0.19,1,66,1,87,1,19,1,NA,NA,NA,NA
"11:40:00 05/01/2015",NA,NA,NA,NA,NA,NA,NA,NA,45,1,360,1,NA,NA,NA,NA,NA,NA,8.9,1,7.4,1,0.005,1,0.66,1,NA,NA,NA,NA,NA,NA,0.003,1,NA,NA,0.12,1,51,1,44,1,24.5,1,NA,NA,NA,NA
"11:40:01 05/01/2015",NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,1,0.01,1,NA,NA,NA,NA,NA,NA,0.003,1,NA,NA,0.005,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"11:40:02 05/01/2015",NA,NA,NA,NA,NA,NA,NA,NA,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,1,0.62,1,NA,NA,NA,NA,NA,NA,0.003,1,NA,NA,0.11,1,52,1,NA,NA,NA,NA,NA,NA,NA,NA
"11:45:00 03/03/2011",NA,NA,NA,NA,NA,NA,NA,NA,70,1,415,1,NA,NA,NA,NA,NA,NA,7.8,1,7,1,0.027,1,0.78,1,NA,NA,NA,NA,NA,NA,0.27,1,NA,NA,0.15,1,60,1,58,1,17,1,NA,NA,NA,NA
"11:45:00 03/12/2019",NA,NA,NA,NA,NA,NA,NA,NA,40,1,379,1,NA,NA,NA,NA,NA,NA,8.63,1,7.3,1,0.008,1,0.68,1,NA,NA,NA,NA,NA,NA,0.42,1,NA,NA,0.1,1,63,1,57,1,16.5,1,NA,NA,NA,NA
"11:45:00 08/10/2007",NA,NA,NA,NA,NA,NA,NA,NA,45,65,343,65,NA,NA,NA,NA,NA,NA,9.1,65,6.9,65,0.003,65,0.64,65,NA,NA,NA,NA,NA,NA,0.57,65,NA,NA,0.07,65,50,65,42.3,65,14.6,65,NA,NA,NA,NA
"11:45:00 13/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1,0.98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11:45:00 25/06/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.147,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11:50:00 03/02/2021",NA,NA,NA,NA,NA,NA,NA,NA,40,1,231,1,NA,NA,NA,NA,NA,NA,7.99,1,7.09,1,0.012,1,0.46,1,NA,NA,NA,NA,NA,NA,0.16,1,NA,NA,0.085,1,60,1,51,1,20,1,NA,NA,NA,NA
"11:55:00 28/12/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,1,NA,NA,7.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,0.55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:00:00 04/02/2013",NA,NA,NA,NA,NA,NA,NA,NA,65,1,330,1,NA,NA,NA,NA,NA,NA,8.1,1,7.1,1,0.011,1,0.68,1,NA,NA,NA,NA,NA,NA,0.18,1,NA,NA,0.12,1,74,1,81,1,21.5,1,NA,NA,NA,NA
"12:00:00 07/04/2020",NA,NA,NA,NA,NA,NA,NA,NA,35,1,343,1,NA,NA,NA,NA,NA,NA,8.59,1,7.23,1,0.028,1,0.69,1,NA,NA,NA,NA,NA,NA,0.26,1,NA,NA,0.12,1,110,1,53,1,15.8,1,NA,NA,NA,NA
"12:00:00 07/05/2020",NA,NA,NA,NA,NA,NA,NA,NA,100,1,256,1,NA,NA,NA,NA,NA,NA,8.32,1,6.85,1,0.003,1,0.86,1,NA,NA,NA,NA,NA,NA,0.89,1,NA,NA,0.12,1,56,1,63,1,12.6,1,NA,NA,NA,NA
"12:00:00 08/10/2015",NA,NA,NA,NA,NA,NA,NA,NA,40,1,296,1,NA,NA,NA,NA,NA,NA,8.9,1,7.1,1,0.04,1,0.52,1,NA,NA,NA,NA,NA,NA,0.39,1,NA,NA,0.11,1,52,1,42,1,18,1,NA,NA,NA,NA
"12:00:00 13/05/2015",NA,NA,NA,NA,NA,NA,NA,NA,30,1,330,1,NA,NA,NA,NA,NA,NA,11.2,1,7.2,1,0.011,1,0.69,1,NA,NA,NA,NA,NA,NA,0.27,1,NA,NA,0.15,1,92,1,66,1,11,1,NA,NA,NA,NA
"12:00:00 25/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.212,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:00:00 27/06/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:02:00 16/05/2012",NA,NA,NA,NA,NA,NA,NA,NA,50,1,NA,180,NA,NA,NA,NA,NA,NA,NA,180,NA,180,0.006,1,0.77,1,NA,NA,NA,NA,NA,NA,0.6,1,NA,NA,0.14,1,82,1,NA,180,NA,180,NA,NA,NA,NA
"12:02:00 21/08/2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:04:00 18/09/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,1,NA,NA,8.68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:05:00 05/12/2016",NA,NA,NA,NA,NA,NA,NA,NA,48,1,277,1,NA,NA,NA,NA,NA,NA,7.6,1,7.1,1,0.039,1,0.78,1,NA,NA,NA,NA,NA,NA,0.27,1,NA,NA,0.12,1,54,1,49,1,21.5,1,NA,NA,NA,NA
"12:05:00 06/09/2018",NA,NA,NA,NA,NA,NA,NA,NA,40,1,328,1,NA,NA,NA,NA,NA,NA,10.1,1,7.3,1,0.016,1,0.43,1,NA,NA,NA,NA,NA,NA,0.83,1,NA,NA,0.099,1,42,1,35,1,10.5,1,NA,NA,NA,NA
"12:10:00 08/10/2009",NA,NA,NA,NA,NA,NA,NA,NA,60,1,360.6,1,NA,NA,NA,NA,NA,NA,9.5,1,7.2,1,0.061,1,0.3,1,NA,NA,NA,NA,NA,NA,0.896,1,NA,NA,0.075,1,47,1,55,1,13.3,1,NA,NA,NA,NA
"12:15:00 03/02/2014",NA,NA,NA,NA,NA,NA,NA,NA,70,1,333,1,NA,NA,NA,NA,NA,NA,7.9,1,7.5,1,0.049,1,0.72,1,NA,NA,NA,NA,NA,NA,0.038,1,NA,NA,0.17,1,40,1,58.8,1,26.5,1,NA,NA,NA,NA
"12:15:00 06/07/2020",NA,NA,NA,NA,NA,NA,NA,NA,35,1,322,1,NA,NA,NA,NA,NA,NA,10.86,1,7.35,1,0.01,1,0.61,1,NA,NA,NA,NA,NA,NA,0.64,1,NA,NA,0.11,1,50,1,43,1,9.6,1,NA,NA,NA,NA
"12:15:00 10/07/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.225,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:17:00 04/05/2017",NA,NA,NA,NA,NA,NA,NA,NA,35,1,293,1,NA,NA,NA,NA,NA,NA,9,1,6.9,1,0.014,1,0.33,1,NA,NA,NA,NA,NA,NA,0.3,1,NA,NA,0.028,1,40,1,36,1,13.5,1,NA,NA,NA,NA
"12:20:00 02/04/2009",NA,NA,NA,NA,NA,NA,NA,NA,32,65,398,65,NA,NA,NA,NA,NA,NA,8,65,7.2,65,0.01,65,0.62,65,NA,NA,NA,NA,NA,NA,0.09,65,NA,NA,0.11,65,52,65,55,65,20,65,NA,NA,NA,NA
"12:20:00 02/04/2019",NA,NA,NA,NA,NA,NA,NA,NA,28,1,495,1,NA,NA,NA,NA,NA,NA,9.31,1,7.68,1,0.004,1,0.64,1,NA,NA,NA,NA,NA,NA,0.056,1,NA,NA,0.078,1,52,1,35,1,16.6,1,NA,NA,NA,NA
"12:20:00 04/12/2018",NA,NA,NA,NA,NA,NA,NA,NA,56,1,366,1,NA,NA,NA,NA,NA,NA,8.22,1,7.37,1,0.015,1,0.8,1,NA,NA,NA,NA,NA,NA,0.45,1,NA,NA,0.14,1,86,1,54,1,18.7,1,NA,NA,NA,NA
"12:20:00 06/06/2016",NA,NA,NA,NA,NA,NA,NA,NA,40,1,365,1,NA,NA,NA,NA,NA,NA,8.7,1,7.1,1,0.011,1,0.4,1,NA,NA,NA,NA,NA,NA,0.68,1,NA,NA,0.073,1,65,1,48,1,12,1,NA,NA,NA,NA
"12:25:00 12/02/2018",NA,NA,NA,NA,NA,NA,NA,NA,40,1,428,1,NA,NA,NA,NA,NA,NA,8.2,1,7.5,1,0.03,1,0.61,1,NA,NA,NA,NA,NA,NA,0.085,1,NA,NA,0.097,1,51,1,42,1,22,1,NA,NA,NA,NA
"12:30:00 01/12/2015",NA,NA,NA,NA,NA,NA,NA,NA,40,1,319,1,NA,NA,NA,NA,NA,NA,8,1,6.8,1,0.013,1,0.49,1,NA,NA,NA,NA,NA,NA,0.22,1,NA,NA,0.09,1,45,1,43,1,21,1,NA,NA,NA,NA
"12:30:00 02/07/2015",NA,NA,NA,NA,NA,NA,NA,NA,35,1,390,1,NA,NA,NA,NA,NA,NA,9.1,1,7.2,1,0.007,1,0.29,1,NA,NA,NA,NA,NA,NA,0.45,1,NA,NA,0.038,1,35,1,30,1,9.5,1,NA,NA,NA,NA
"12:30:00 03/11/2011",NA,NA,NA,NA,NA,NA,NA,NA,64,1,244,1,NA,NA,NA,NA,NA,NA,8.8,1,7,1,0.021,1,0.49,1,NA,NA,NA,NA,NA,NA,0.6,1,NA,NA,0.054,1,78,1,95,1,16,1,NA,NA,NA,NA
"12:30:00 04/01/2010",NA,NA,NA,NA,NA,NA,NA,NA,47,1,323.5,1,NA,NA,NA,NA,NA,NA,8.2,1,6.8,1,0.021,1,0.33,1,NA,NA,NA,NA,NA,NA,0.102,1,NA,NA,0.106,1,38,1,48,1,22,1,NA,NA,NA,NA
"12:30:00 04/02/2016",NA,NA,NA,NA,NA,NA,NA,NA,64,1,335,1,NA,NA,NA,NA,NA,NA,8.6,1,7.3,1,0.059,1,0.77,1,NA,NA,NA,NA,NA,NA,0.057,1,NA,NA,0.18,1,73,1,56,1,23,1,NA,NA,NA,NA
"12:30:00 08/04/2010",NA,NA,NA,NA,NA,NA,NA,NA,40,1,316.2,1,NA,NA,NA,NA,NA,NA,8.1,1,6.9,1,0.045,1,0.32,1,NA,NA,NA,NA,NA,NA,0.192,1,NA,NA,0.095,1,47,1,65,1,19,1,NA,NA,NA,NA
"12:30:00 08/12/2020",NA,NA,NA,NA,NA,NA,NA,NA,40,1,290,1,NA,NA,NA,NA,NA,NA,8.56,1,7.36,1,0.011,1,0.52,1,NA,NA,NA,NA,NA,NA,0.29,1,NA,NA,0.099,1,67,1,57,1,17.9,1,NA,NA,NA,NA
"12:30:00 09/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,50,1,381,1,NA,NA,NA,NA,NA,NA,8.87,1,7.22,1,0.013,1,0.51,1,NA,NA,NA,NA,NA,NA,0.59,1,NA,NA,0.082,1,48,1,40,1,15.2,1,NA,NA,NA,NA
"12:30:00 27/02/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,1,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,1,NA,NA,NA,NA,NA,NA,NA,NA,7.68,1
"12:30:00 29/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:35:00 04/09/2019",NA,NA,NA,NA,NA,NA,NA,NA,40,1,387,1,NA,NA,NA,NA,NA,NA,9.54,1,7.01,1,0.009,1,0.72,1,NA,NA,NA,NA,NA,NA,1.2,1,NA,NA,0.1,1,56,1,45,1,13,1,NA,NA,NA,NA
"12:38:00 26/11/2007",NA,NA,NA,NA,NA,NA,NA,NA,70,65,392,65,NA,NA,NA,NA,NA,NA,6.9,65,7.3,65,0.08,65,0.93,65,NA,NA,NA,NA,NA,NA,0.49,65,NA,NA,0.26,65,87,65,90.2,65,21.7,65,NA,NA,NA,NA
"12:40:00 04/03/2013",NA,NA,NA,NA,NA,NA,NA,NA,48,1,373,1,NA,NA,NA,NA,NA,NA,8.9,1,7.2,1,0.018,1,0.63,1,NA,NA,NA,NA,NA,NA,0.24,1,NA,NA,0.12,1,61,1,46,1,21.5,1,NA,NA,NA,NA
"12:40:00 06/01/2014",NA,NA,NA,NA,NA,NA,NA,NA,45,1,320,1,NA,NA,NA,NA,NA,NA,8.8,1,7.4,1,0.014,1,0.71,1,NA,NA,NA,NA,NA,NA,0.23,1,NA,NA,0.13,1,66,1,69,1,18.5,1,NA,NA,NA,NA
"12:40:00 07/02/2011",NA,NA,NA,NA,NA,NA,NA,NA,100,1,177,1,NA,NA,NA,NA,NA,NA,6,1,6.5,1,0.066,1,0.88,1,NA,NA,NA,NA,NA,NA,0.26,1,NA,NA,0.19,1,93,1,118,1,20.4,1,NA,NA,NA,NA
"12:45:00 10/11/2020",NA,NA,NA,NA,NA,NA,NA,NA,40,1,259,1,NA,NA,NA,NA,NA,NA,8.35,1,7.09,1,0.01,1,0.48,1,NA,NA,NA,NA,NA,NA,0.44,1,NA,NA,0.1,1,62,1,59,1,19.7,1,NA,NA,NA,NA
"12:45:00 15/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.137,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:45:00 19/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1,0.28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:45:00 28/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.235,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:45:00 30/01/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.32,1
"12:50:00 02/03/2016",NA,NA,NA,NA,NA,NA,NA,NA,36,1,310,1,NA,NA,NA,NA,NA,NA,8.4,1,7.4,1,0.004,1,0.81,1,NA,NA,NA,NA,NA,NA,0.14,1,NA,NA,0.11,1,67,1,58,1,25,1,NA,NA,NA,NA
"12:50:00 02/08/2012",NA,NA,NA,NA,NA,NA,NA,NA,50,1,238,1,NA,NA,NA,NA,NA,NA,10.8,1,7.3,1,0.007,1,0.63,1,NA,NA,NA,NA,NA,NA,0.66,1,NA,NA,0.1,1,59,1,77,1,9.5,1,NA,NA,NA,NA
"12:50:00 03/08/2016",NA,NA,NA,NA,NA,NA,NA,NA,64,1,423,1,NA,NA,NA,NA,NA,NA,9.6,1,7.1,1,0.016,1,0.61,1,NA,NA,NA,NA,NA,NA,0.98,1,NA,NA,0.1,1,38,1,40,1,11.5,1,NA,NA,NA,NA
"12:50:00 04/09/2014",NA,NA,NA,NA,NA,NA,NA,NA,45,1,314,1,NA,NA,NA,NA,NA,NA,10.2,1,7.2,1,0.008,1,0.69,1,NA,NA,NA,NA,NA,NA,0.53,1,NA,NA,0.073,1,39,1,35,1,12,1,NA,NA,NA,NA
"12:50:00 06/03/2014",NA,NA,NA,NA,NA,NA,NA,NA,45,1,350,1,NA,NA,NA,NA,NA,NA,8.4,1,7.4,1,0.003,1,0.79,1,NA,NA,NA,NA,NA,NA,0.005,1,NA,NA,0.093,1,50,1,47,1,23,1,NA,NA,NA,NA
"12:50:00 07/08/2019",NA,NA,NA,NA,NA,NA,NA,NA,40,1,510,1,NA,NA,NA,NA,NA,NA,10.31,1,7.4,1,0.005,1,0.5,1,NA,NA,NA,NA,NA,NA,0.88,1,NA,NA,0.053,1,32,1,27,1,12.6,1,NA,NA,NA,NA
"12:50:00 09/09/2020",NA,NA,NA,NA,NA,NA,NA,NA,45,1,239,1,NA,NA,NA,NA,NA,NA,9.7,1,7.06,1,0.006,1,0.37,1,NA,NA,NA,NA,NA,NA,0.68,1,NA,NA,0.084,1,59,1,41,1,13.1,1,NA,NA,NA,NA
"12:50:00 16/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.088,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:53:00 25/08/2003",NA,NA,NA,NA,NA,NA,NA,NA,45,65,370,65,NA,NA,NA,NA,NA,NA,10.3,65,6.9,65,0.01,65,0.57,65,NA,NA,NA,NA,NA,NA,0.78,65,NA,NA,0.08,65,38,65,NA,NA,10.4,65,NA,NA,NA,NA
"12:54:00 25/08/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,1,NA,NA,10.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:55:00 04/02/2010",NA,NA,NA,NA,NA,NA,NA,NA,42,1,346.7,1,NA,NA,NA,NA,NA,NA,7.9,1,7.2,1,0.016,1,0.53,1,NA,NA,NA,NA,NA,NA,0.002,1,NA,NA,0.104,1,64,1,72,1,25.5,1,NA,NA,NA,NA
"12:55:00 06/10/2020",NA,NA,NA,NA,NA,NA,NA,NA,60,1,266,1,NA,NA,NA,NA,NA,NA,9.18,1,7.09,1,0.017,1,0.73,1,NA,NA,NA,NA,NA,NA,0.58,1,NA,NA,0.11,1,50,1,48,1,15.3,1,NA,NA,NA,NA
"12:55:00 08/12/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,1,NA,NA,8.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12:55:00 13/07/2016",NA,NA,NA,NA,NA,NA,NA,NA,96,1,366,1,NA,NA,NA,NA,NA,NA,9.6,1,6.8,1,0.095,1,1.2,1,NA,NA,NA,NA,NA,NA,1.4,1,NA,NA,0.26,1,48,1,70,1,9.5,1,NA,NA,NA,NA
"13:00:00 01/03/2010",NA,NA,NA,NA,NA,NA,NA,NA,35,1,340.5,1,NA,NA,NA,NA,NA,NA,8.3,1,7.1,1,0.014,1,0.4,1,NA,NA,NA,NA,NA,NA,0.013,1,NA,NA,0.079,1,67,1,79,1,20,1,NA,NA,NA,NA
"13:00:00 02/03/2009",NA,NA,NA,NA,NA,NA,NA,NA,38,65,346,65,NA,NA,NA,NA,NA,NA,8.4,65,7.3,65,0.04,65,0.75,65,NA,NA,NA,NA,NA,NA,0.01,65,NA,NA,0.2,65,62,65,55,65,20.3,65,NA,NA,NA,NA
"13:00:00 04/03/2020",NA,NA,NA,NA,NA,NA,NA,NA,60,1,368,1,NA,NA,NA,NA,NA,NA,8.2,1,7.18,1,0.014,1,0.6,1,NA,NA,NA,NA,NA,NA,0.24,1,NA,NA,0.073,1,52,1,36,1,19.7,1,NA,NA,NA,NA
"13:00:00 05/03/2019",NA,NA,NA,NA,NA,NA,NA,NA,32,1,360,1,NA,NA,NA,NA,NA,NA,8.12,1,7.64,1,0.003,1,0.74,1,NA,NA,NA,NA,NA,NA,0.003,1,NA,NA,0.11,1,81,1,47,1,24.7,1,NA,NA,NA,NA
"13:00:00 05/08/2020",NA,NA,NA,NA,NA,NA,NA,NA,40,1,268,1,NA,NA,NA,NA,NA,NA,10.49,1,7.22,1,0.008,1,0.37,1,NA,NA,NA,NA,NA,NA,0.71,1,NA,NA,0.061,1,20,1,27,1,9.7,1,NA,NA,NA,NA
"13:00:00 06/01/2020",NA,NA,NA,NA,NA,NA,NA,NA,40,1,382,1,NA,NA,NA,NA,NA,NA,7.45,1,7.2,1,0.005,1,0.92,1,NA,NA,NA,NA,NA,NA,0.09,1,NA,NA,0.16,1,76,1,61,1,19.4,1,NA,NA,NA,NA
"13:00:00 07/05/2012",NA,NA,NA,NA,NA,NA,NA,NA,52,1,NA,180,NA,NA,NA,NA,NA,NA,NA,180,NA,180,0.009,1,0.69,1,NA,NA,NA,NA,NA,NA,0.65,1,NA,NA,0.12,1,71,1,NA,180,NA,180,NA,NA,NA,NA
"13:00:00 09/05/2011",NA,NA,NA,NA,NA,NA,NA,NA,50,1,370,1,NA,NA,NA,NA,NA,NA,9.1,1,7.3,1,0.008,1,0.58,1,NA,NA,NA,NA,NA,NA,0.59,1,NA,NA,0.085,1,55,1,61,1,13,1,NA,NA,NA,NA
"13:00:00 09/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.225,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13:00:00 09/11/2010",NA,NA,NA,NA,NA,NA,NA,NA,84,1,330,1,NA,NA,NA,NA,NA,NA,7.9,1,7,1,0.021,1,0.85,1,NA,NA,NA,NA,NA,NA,0.57,1,NA,NA,0.13,1,59,1,80,1,19.5,1,NA,NA,NA,NA
